Device_1,Device_2,Device_3,Device_4,Device_5,Device_6,Device_7,Device_8,Device_9,Device_10
51.57,0.0,67.37,117.28,0.0,102.57,96.57,170.68,0.0,168.43
55.79,0.0,70.1,92.69,0.0,107.01,109.08,97.79,0.0,142.08
53.5,0.0,80.62,83.95,0.0,99.98,160.46,129.09,0.0,154.15
42.36,0.0,55.23,72.82,0.0,104.07,117.92,99.05,0.0,156.95
35.62,0.0,103.01,87.46,0.0,95.4,116.42,86.28,0.0,89.01
63.65,0.0,87.73,85.97,0.0,93.44,149.38,160.51,0.0,126.6
43.11,0.0,95.38,58.73,0.0,97.66,98.52,136.54,0.0,188.72
43.48,0.0,99.9,97.8,0.0,107.02,110.07,23.34,0.0,163.53
44.79,0.0,71.41,86.58,0.0,102.88,113.8,135.58,0.0,102.9
31.57,0.0,88.22,69.33,0.0,101.79,156.45,173.69,0.0,152.09
45.22,0.0,71.89,48.5,0.0,92.14,93.59,141.7,0.0,160.51
45.2,0.0,49.0,82.75,0.0,103.17,31.68,96.85,0.0,64.41
56.2,0.0,85.73,60.1,0.0,103.89,106.15,137.26,0.0,142.53
56.98,0.0,74.38,82.21,0.0,105.22,97.47,95.18,0.0,162.69
50.04,0.0,86.3,69.91,0.0,98.39,101.32,135.6,0.0,185.35
59.32,0.0,71.26,86.39,0.0,95.94,139.6,92.51,0.0,171.16
53.4,0.0,72.01,60.87,0.0,98.9,72.17,111.25,0.0,184.6
49.84,0.0,99.92,111.85,0.0,93.91,80.34,125.64,0.0,89.16
51.61,0.0,77.64,57.46,0.0,90.36,133.84,101.5,0.0,103.05
48.09,0.0,63.57,106.65,0.0,108.99,135.98,63.68,0.0,74.26
46.05,0.0,102.46,85.95,0.0,102.72,97.24,113.33,0.0,182.42
47.32,0.0,79.27,113.57,0.0,103.52,126.81,137.91,0.0,111.27
38.72,0.0,76.96,56.66,0.0,98.0,88.93,130.92,0.0,144.6
52.8,0.0,75.71,94.55,0.0,97.46,92.86,106.0,0.0,163.14
40.07,0.0,71.81,95.51,0.0,110.55,65.48,93.17,0.0,141.34
58.42,0.0,70.16,93.19,0.0,96.08,69.79,152.51,0.0,194.61
47.51,0.0,92.84,46.6,0.0,98.85,111.01,111.14,0.0,169.38
50.49,0.0,65.87,54.6,0.0,96.36,109.27,160.94,0.0,120.68
54.94,0.0,72.93,70.2,0.0,96.11,105.96,105.3,0.0,198.56
56.43,0.0,66.76,71.96,0.0,102.21,149.07,132.45,0.0,178.0
34.29,0.0,47.63,82.44,0.0,98.78,95.31,102.88,0.0,58.81
47.93,0.0,71.1,62.25,0.0,104.19,129.25,100.32,0.0,137.66
58.8,0.0,71.91,25.43,0.0,107.45,83.19,165.04,0.0,169.87
33.02,0.0,73.83,73.77,0.0,94.01,114.91,161.69,0.0,176.75
53.87,0.0,65.11,93.08,0.0,101.65,116.47,107.65,0.0,162.36
27.44,0.0,91.55,96.01,0.0,97.25,126.08,176.15,0.0,147.26
39.77,0.0,85.54,8.32,0.0,101.71,106.17,162.64,0.0,84.89
50.39,0.0,29.95,80.25,0.0,96.3,161.9,118.23,0.0,177.72
33.43,0.0,42.24,81.57,0.0,103.03,136.91,128.06,0.0,147.13
40.14,0.0,106.34,93.52,0.0,101.74,83.59,193.95,0.0,112.99
35.28,0.0,43.12,58.67,0.0,101.59,98.26,56.86,0.0,111.19
66.48,0.0,66.18,53.46,0.0,99.63,134.43,113.87,0.0,128.8
51.64,0.0,64.92,134.66,0.0,101.99,95.67,131.78,0.0,103.73
55.67,0.0,61.33,99.71,0.0,103.79,111.11,124.16,0.0,61.8
47.77,0.0,59.91,122.49,0.0,99.83,93.66,109.36,0.0,151.43
46.47,0.0,46.13,102.47,0.0,95.74,64.26,96.85,0.0,180.94
33.84,0.0,87.77,47.66,0.0,97.82,78.55,143.37,0.0,184.84
47.08,0.0,97.59,47.0,0.0,103.11,140.63,148.86,0.0,193.65
42.39,0.0,53.88,71.83,0.0,113.57,108.48,159.66,0.0,189.48
58.58,0.0,82.61,65.38,0.0,104.0,142.91,108.0,0.0,143.9
61.41,0.0,40.87,109.27,0.0,107.9,110.24,168.42,0.0,148.34
64.67,0.0,65.17,72.2,0.0,97.61,77.79,145.0,0.0,156.32
58.53,0.0,47.52,59.67,0.0,93.19,96.09,110.05,0.0,112.96
44.01,0.0,53.13,135.79,0.0,94.34,126.47,148.48,0.0,103.36
38.84,0.0,57.78,78.36,0.0,95.63,133.12,85.83,0.0,132.75
57.67,0.0,63.57,48.01,0.0,102.25,82.04,99.68,0.0,142.73
53.56,0.0,105.81,97.8,0.0,95.0,94.89,148.03,0.0,108.6
32.31,0.0,64.09,97.07,0.0,90.26,99.28,146.38,0.0,111.36
53.55,0.0,48.01,55.38,0.0,94.66,118.71,143.66,0.0,63.95
58.15,0.0,69.44,86.02,0.0,96.55,106.54,143.34,0.0,73.79
50.59,0.0,100.39,115.9,0.0,101.0,36.76,124.65,0.0,103.32
48.15,0.0,78.77,101.99,0.0,103.24,126.21,138.86,0.0,92.81
41.92,0.0,68.57,77.47,0.0,96.38,84.7,30.7,0.0,170.77
35.53,0.0,45.57,71.21,0.0,102.73,87.81,130.39,0.0,115.63
58.0,0.0,46.9,46.72,0.0,99.9,113.85,123.0,0.0,113.9
46.91,0.0,59.75,81.0,0.0,96.56,65.71,75.25,0.0,158.9
47.67,0.0,80.16,16.51,0.0,100.37,21.23,168.33,0.0,177.29
67.33,0.0,38.02,93.1,0.0,107.07,149.1,125.41,0.0,151.5
56.85,0.0,82.81,51.7,0.0,103.13,102.3,63.14,0.0,186.09
53.71,0.0,94.53,84.34,0.0,93.98,98.92,85.49,0.0,170.75
51.42,0.0,58.96,138.75,0.0,95.58,74.68,122.39,0.0,180.78
65.2,0.0,80.77,54.47,0.0,102.49,127.86,0.0,0.0,92.48
67.2,0.0,89.13,57.47,0.0,95.83,77.45,114.49,0.0,114.63
59.3,0.0,47.0,112.11,0.0,105.52,92.63,100.96,0.0,138.02
55.82,0.0,79.19,84.88,0.0,101.93,81.66,172.02,0.0,145.28
29.05,0.0,76.52,87.31,0.0,102.03,80.38,106.63,0.0,215.54
51.24,0.0,18.89,57.02,0.0,98.11,136.66,55.41,0.0,155.74
48.7,0.0,71.08,114.8,0.0,100.16,125.57,85.93,0.0,185.82
0.0,0.0,89.92,89.82,0.0,101.7,107.89,82.29,0.0,113.35
59.43,0.0,22.21,74.32,0.0,112.11,93.03,64.52,0.0,155.96
0.0,0.0,63.92,79.45,0.0,102.84,101.04,0.0,0.0,19.71
44.31,0.0,64.63,92.65,0.0,107.72,124.79,91.34,0.0,172.5
52.7,0.0,52.19,61.39,0.0,105.09,96.15,135.91,0.0,97.12
45.33,0.0,68.11,70.86,0.0,105.53,101.46,125.12,0.0,168.27
35.83,0.0,81.21,62.62,0.0,99.61,122.05,129.63,0.0,171.27
58.69,0.0,84.86,96.55,0.0,103.64,75.18,131.41,0.0,172.6
52.77,0.0,57.66,77.1,0.0,91.02,104.26,60.88,0.0,120.11
40.29,0.0,99.24,106.07,0.0,96.31,106.39,142.64,0.0,167.28
53.15,0.0,60.21,69.95,0.0,97.52,117.88,100.89,0.0,159.21
58.22,0.0,36.45,89.99,0.0,90.91,153.74,106.01,0.0,198.42
50.05,0.0,88.55,108.2,0.0,102.5,94.83,149.19,0.0,137.78
0.0,0.0,63.3,83.31,0.0,102.22,162.89,0.0,0.0,147.78
0.0,0.0,64.24,82.06,0.0,103.26,65.06,126.71,0.0,57.92
46.05,0.0,75.0,83.68,0.0,100.31,70.08,157.62,0.0,143.79
38.41,0.0,53.33,98.81,0.0,102.92,111.84,152.75,0.0,133.4
49.14,0.0,91.39,114.8,0.0,105.72,155.89,0.0,0.0,117.37
51.94,0.0,52.48,103.31,0.0,100.66,99.61,96.96,0.0,25.16
58.76,0.0,87.61,74.59,0.0,102.44,135.95,107.5,0.0,100.84
48.85,0.0,61.17,28.28,0.0,103.79,122.87,122.33,0.0,124.94
54.57,0.0,41.05,70.19,0.0,107.91,123.48,145.55,0.0,176.88
40.35,0.0,76.41,73.05,0.0,97.73,142.49,91.21,0.0,181.64
0.0,0.0,56.68,80.25,0.0,97.7,113.66,95.89,0.0,117.94
48.9,0.0,69.92,95.9,0.0,98.81,78.97,160.89,0.0,174.79
39.45,0.0,75.19,44.22,0.0,99.71,119.94,120.85,0.0,54.29
58.2,0.0,42.02,50.22,0.0,104.5,78.35,143.95,0.0,72.27
54.63,0.0,70.43,23.71,0.0,97.11,100.21,161.72,0.0,31.78
52.79,0.0,63.67,84.36,0.0,95.32,101.33,196.39,0.0,127.06
53.39,0.0,98.21,105.56,0.0,104.29,157.18,137.21,0.0,178.88
70.21,0.0,52.82,121.68,0.0,94.29,72.45,187.0,0.0,175.13
45.31,0.0,77.65,93.12,0.0,98.99,111.9,136.81,0.0,206.34
27.99,0.0,80.23,75.46,0.0,94.38,143.7,145.64,0.0,78.69
51.99,0.0,81.6,125.54,0.0,102.64,102.45,166.09,0.0,102.56
49.49,0.0,54.07,43.98,0.0,97.62,61.09,117.03,0.0,201.02
44.82,0.0,48.41,55.2,0.0,103.32,102.89,104.41,0.0,154.54
40.21,0.0,59.08,66.72,0.0,108.16,161.79,132.95,0.0,101.27
45.61,0.0,41.2,87.3,0.0,100.48,87.97,84.1,0.0,61.93
51.81,0.0,88.75,39.22,0.0,97.8,159.36,109.09,0.0,214.09
44.97,0.0,57.5,88.78,0.0,97.84,116.38,118.19,0.0,184.45
74.12,0.0,55.35,56.73,0.0,102.88,79.79,147.84,0.0,170.35
0.0,0.0,104.71,109.94,0.0,96.12,75.0,144.43,0.0,107.89
42.07,0.0,55.92,38.01,0.0,98.43,113.6,196.63,0.0,212.01
27.11,0.0,52.76,59.7,0.0,100.82,106.58,133.96,0.0,145.85
52.51,0.0,75.55,58.96,0.0,95.27,12.56,79.17,0.0,70.65
29.84,0.0,106.6,141.56,0.0,112.42,113.48,143.48,0.0,115.77
44.61,0.0,42.99,87.52,0.0,99.35,148.62,144.08,0.0,75.93
0.0,0.0,73.36,44.36,0.0,104.99,101.1,91.13,0.0,163.78
42.9,0.0,103.18,95.78,0.0,103.91,52.66,99.54,0.0,146.04
67.39,0.0,40.55,136.49,0.0,110.03,100.81,140.53,0.0,151.28
0.0,0.0,74.83,96.54,0.0,107.62,116.37,106.56,0.0,188.42
63.19,0.0,68.23,104.37,0.0,98.03,131.58,0.0,0.0,187.45
41.18,0.0,87.11,58.9,0.0,100.27,117.98,81.43,0.0,84.31
0.0,0.0,46.8,64.34,0.0,103.99,131.28,80.68,0.0,144.56
54.96,0.0,68.66,105.54,0.0,101.12,140.77,134.78,0.0,82.15
0.0,0.0,74.33,126.09,0.0,87.96,123.5,66.28,0.0,208.19
0.0,0.0,30.14,60.41,0.0,103.99,168.82,118.49,0.0,185.58
40.91,0.0,70.11,65.27,0.0,104.24,111.97,128.03,0.0,117.19
45.76,0.0,65.12,104.99,0.0,105.03,90.41,95.67,0.0,136.32
58.63,0.0,104.84,36.62,0.0,104.17,105.87,104.95,0.0,178.51
23.44,0.0,75.23,93.97,0.0,97.95,58.11,151.94,0.0,171.04
65.13,0.0,82.25,56.01,0.0,97.55,106.58,81.07,0.0,108.79
0.0,0.0,56.32,107.51,0.0,96.56,109.14,119.21,0.0,176.89
49.54,0.0,62.15,86.73,0.0,105.45,98.54,95.72,0.0,162.7
52.21,0.0,79.92,54.36,0.0,99.78,67.15,119.75,0.0,207.37
39.7,0.0,61.68,61.73,0.0,96.8,103.69,79.22,0.0,173.83
46.5,0.0,33.96,70.73,0.0,103.46,134.81,126.31,0.0,93.05
61.0,0.0,80.7,105.01,0.0,113.86,160.0,138.97,0.0,37.66
62.98,0.0,61.08,124.55,0.0,99.94,103.18,113.09,0.0,117.39
76.96,0.0,49.74,86.27,0.0,102.01,124.42,116.38,0.0,71.01
49.26,0.0,102.37,76.98,0.0,101.28,75.6,79.19,0.0,110.15
43.41,0.0,107.82,99.98,0.0,89.61,88.73,171.17,0.0,148.16
44.86,0.0,98.73,91.02,0.0,108.75,55.35,122.37,0.0,273.73
0.0,0.0,79.9,10.4,0.0,106.96,106.37,113.49,0.0,189.82
0.0,0.0,76.06,88.23,0.0,94.63,98.57,119.11,0.0,147.62
53.83,0.0,82.08,50.79,0.0,102.93,110.78,140.54,0.0,231.66
49.66,0.0,82.95,61.44,0.0,95.68,114.39,95.06,0.0,162.38
60.96,0.0,65.93,38.2,0.0,105.9,118.3,185.56,0.0,206.95
47.66,0.0,79.56,24.27,0.0,102.81,68.62,70.02,0.0,131.8
46.53,0.0,86.84,40.26,0.0,98.64,116.07,77.61,0.0,203.07
44.19,0.0,103.44,25.59,0.0,102.21,124.04,120.57,0.0,100.06
33.67,0.0,52.87,96.16,0.0,109.81,133.35,84.19,0.0,218.2
34.32,0.0,60.01,74.03,0.0,100.54,117.24,160.37,0.0,99.72
38.21,0.0,68.42,47.96,0.0,94.9,153.08,122.95,0.0,189.36
63.01,0.0,122.38,119.31,0.0,103.03,94.51,183.22,0.0,173.65
58.95,0.0,70.35,77.83,0.0,95.33,99.62,136.97,0.0,164.39
63.75,0.0,86.06,88.89,0.0,96.53,119.12,113.47,0.0,179.68
36.68,0.0,108.42,41.11,0.0,96.69,72.85,78.05,0.0,174.43
30.31,0.0,82.09,136.29,0.0,102.71,88.03,94.08,0.0,41.93
43.4,0.0,37.54,78.03,0.0,97.82,115.73,136.09,0.0,146.21
51.76,0.0,39.2,55.32,0.0,102.21,164.18,132.47,0.0,70.97
54.99,0.0,94.32,67.47,0.0,101.33,137.83,165.1,0.0,64.76
60.48,0.0,69.02,94.04,0.0,100.95,49.49,115.64,0.0,179.2
52.84,0.0,83.4,47.31,0.0,99.07,115.86,119.25,0.0,203.63
67.43,0.0,28.43,62.56,0.0,96.64,129.92,110.12,0.0,102.72
47.77,0.0,74.79,74.04,0.0,99.03,147.12,94.48,0.0,121.18
40.87,0.0,66.67,57.94,0.0,97.61,146.49,89.53,0.0,185.07
33.19,0.0,79.75,71.25,0.0,98.46,114.56,152.28,0.0,186.17
41.11,0.0,103.27,100.09,0.0,102.81,129.59,187.03,0.0,92.02
52.42,0.0,55.62,86.75,0.0,102.01,138.43,130.15,0.0,69.68
41.11,0.0,22.08,116.65,0.0,106.41,118.06,126.47,0.0,209.41
59.37,0.0,104.65,100.35,0.0,99.33,72.25,122.16,0.0,68.85
64.12,0.0,59.3,95.14,0.0,98.18,81.2,153.93,0.0,141.61
26.3,0.0,68.54,98.6,0.0,101.05,141.17,160.02,0.0,119.37
58.64,0.0,64.1,55.02,0.0,102.87,78.05,167.86,0.0,126.72
27.6,0.0,40.45,88.5,0.0,102.61,85.96,166.04,0.0,168.76
54.01,0.0,79.67,148.29,0.0,98.11,103.24,120.63,0.0,195.85
62.25,0.0,77.36,52.97,0.0,97.05,143.43,97.44,0.0,94.64
50.65,0.0,89.65,83.31,0.0,102.45,138.03,127.0,0.0,140.14
37.2,0.0,81.28,88.02,0.0,97.01,95.48,96.6,0.0,178.46
44.15,0.0,68.99,63.72,0.0,98.73,108.93,194.31,0.0,163.55
47.38,0.0,76.07,88.64,0.0,100.14,121.61,99.98,0.0,147.58
48.18,0.0,89.52,60.42,0.0,96.18,126.81,143.62,0.0,91.84
47.97,0.0,65.89,55.3,0.0,97.65,97.74,116.84,0.0,171.44
48.9,0.0,71.21,89.44,0.0,106.57,171.29,140.53,0.0,21.43
52.13,0.0,69.54,101.93,0.0,99.25,95.52,62.44,0.0,127.65
37.91,0.0,79.12,35.3,0.0,96.23,90.05,152.71,0.0,187.13
47.58,0.0,55.04,87.41,0.0,100.07,134.02,123.75,0.0,171.25
65.18,0.0,78.77,57.41,0.0,100.39,99.2,153.74,0.0,159.27
46.15,0.0,101.54,124.66,0.0,99.18,113.58,127.93,0.0,166.12
45.56,0.0,95.25,104.46,0.0,98.83,182.74,124.21,0.0,128.2
60.78,0.0,81.3,72.61,0.0,104.06,145.89,183.2,0.0,133.21
24.41,0.0,100.55,96.19,0.0,96.62,107.58,163.12,0.0,112.8
61.81,0.0,70.29,81.27,0.0,100.97,155.59,124.26,0.0,115.25
43.68,0.0,53.39,92.7,0.0,107.58,97.84,91.55,0.0,99.59
51.64,0.0,69.01,46.27,0.0,93.29,71.97,80.32,0.0,168.15
50.96,0.0,61.49,85.05,0.0,91.18,89.65,105.99,0.0,227.75
59.42,0.0,94.73,43.93,0.0,95.95,157.46,108.84,0.0,123.71
47.32,0.0,71.75,50.48,0.0,99.99,81.8,64.63,0.0,47.58
43.22,0.0,78.45,105.96,0.0,107.27,93.23,141.14,0.0,39.66
62.98,0.0,71.45,104.65,0.0,97.64,89.53,85.47,0.0,197.82
26.36,0.0,68.15,125.19,0.0,95.84,122.6,141.04,0.0,65.52
50.2,0.0,58.96,28.56,0.0,105.08,107.47,205.97,0.0,244.17
36.52,0.0,59.27,64.17,0.0,101.65,102.1,99.93,0.0,175.43
42.38,0.0,59.86,74.9,0.0,96.77,147.13,153.33,0.0,86.79
70.11,0.0,72.24,57.38,0.0,101.88,55.19,131.41,0.0,78.75
49.55,0.0,47.4,46.32,0.0,100.52,49.15,185.99,0.0,215.78
51.95,0.0,55.26,74.52,0.0,99.28,87.2,73.78,0.0,176.17
32.18,0.0,87.87,65.03,0.0,98.53,122.4,191.74,0.0,148.15
42.71,0.0,56.72,57.02,0.0,104.62,100.99,41.81,0.0,144.62
51.97,0.0,79.12,99.56,0.0,98.61,119.22,95.9,0.0,137.9
53.55,0.0,57.21,63.43,0.0,106.57,108.1,40.87,0.0,183.18
56.17,0.0,63.91,79.89,0.0,100.09,122.84,192.73,0.0,113.23
50.09,0.0,46.03,90.04,0.0,93.08,71.95,215.99,0.0,121.47
55.27,0.0,59.86,93.26,0.0,107.78,97.46,158.12,0.0,93.97
54.54,0.0,81.64,64.24,0.0,90.68,100.44,210.68,0.0,138.87
31.7,0.0,89.43,84.75,0.0,105.25,145.11,146.17,0.0,179.71
50.37,0.0,58.04,82.92,0.0,97.37,139.66,67.99,0.0,174.16
57.68,0.0,70.29,95.67,0.0,99.3,106.76,72.63,0.0,168.04
55.9,0.0,20.17,85.22,0.0,90.23,116.85,138.1,0.0,166.63
46.36,0.0,28.11,71.41,0.0,99.22,119.49,110.63,0.0,167.99
41.94,0.0,94.95,77.95,0.0,100.71,129.59,41.79,0.0,137.77
38.82,0.0,30.57,87.18,0.0,98.68,133.16,94.77,0.0,159.22
48.69,0.0,42.45,126.27,0.0,97.79,104.86,141.74,0.0,87.43
61.33,0.0,73.61,69.7,0.0,102.94,108.94,135.23,0.0,102.82
30.48,0.0,95.51,70.76,0.0,97.5,103.69,65.96,0.0,116.66
43.4,0.0,57.03,58.94,0.0,97.47,168.97,147.22,0.0,182.87
38.6,0.0,120.93,105.91,0.0,102.73,140.62,148.64,0.0,150.65
57.85,0.0,43.18,40.78,0.0,94.55,153.17,52.14,0.0,174.99
44.46,0.0,73.92,112.98,0.0,107.81,93.9,142.55,0.0,175.32
45.29,0.0,104.73,44.4,0.0,86.06,86.32,125.45,0.0,79.34
47.83,0.0,72.77,76.44,0.0,93.33,169.12,179.43,0.0,111.12
54.45,0.0,65.67,84.88,0.0,104.39,121.57,102.95,0.0,124.74
46.08,0.0,98.68,78.75,0.0,91.58,111.89,112.76,0.0,115.24
19.54,0.0,46.65,55.07,0.0,90.92,128.8,164.77,0.0,98.36
55.43,0.0,115.61,94.17,0.0,100.16,144.32,123.04,0.0,85.92
54.39,0.0,84.54,60.66,0.0,97.97,80.66,161.07,0.0,144.7
47.8,0.0,37.19,133.03,0.0,99.6,89.19,36.83,0.0,164.4
39.16,0.0,34.77,105.48,0.0,92.31,80.71,111.95,0.0,193.37
53.52,0.0,94.96,73.74,0.0,104.61,65.94,159.9,0.0,143.03
53.79,0.0,55.87,16.75,0.0,97.33,66.88,98.11,0.0,155.31
45.3,0.0,79.12,75.35,0.0,100.25,77.81,104.2,0.0,228.4
47.83,0.0,90.21,66.09,0.0,92.71,152.02,106.88,0.0,83.98
40.7,0.0,82.58,27.46,0.0,101.79,127.61,150.14,0.0,230.04
48.21,0.0,64.91,41.14,0.0,101.73,111.22,136.99,0.0,61.18
34.5,0.0,86.15,30.49,0.0,97.02,98.61,113.62,0.0,133.9
54.17,0.0,89.87,70.96,0.0,96.77,67.07,46.74,0.0,138.66
0.0,0.0,55.82,107.16,0.0,100.79,63.38,127.78,0.0,140.7
52.38,0.0,119.59,64.04,0.0,102.28,75.92,67.96,0.0,66.29
35.94,0.0,67.88,75.72,0.0,101.88,114.16,107.08,0.0,141.35
44.1,0.0,99.25,116.47,0.0,102.18,45.41,73.26,0.0,134.65
48.9,0.0,46.97,75.08,0.0,97.26,113.44,0.0,0.0,161.89
33.39,0.0,115.64,88.64,0.0,98.88,111.41,110.48,0.0,115.06
51.15,0.0,73.96,48.66,0.0,103.35,121.76,152.67,0.0,153.3
46.21,0.0,29.22,68.0,0.0,94.75,131.34,138.17,0.0,178.89
32.58,0.0,79.25,66.25,0.0,102.87,145.19,90.82,0.0,123.71
36.97,0.0,60.94,63.7,0.0,107.67,70.96,135.36,0.0,163.02
56.05,0.0,63.93,81.86,0.0,107.7,120.45,76.58,0.0,250.49
58.96,0.0,82.51,45.02,0.0,99.39,117.59,72.45,0.0,146.3
48.68,0.0,50.08,119.53,0.0,102.74,161.8,148.83,0.0,189.41
54.05,0.0,73.7,104.86,0.0,97.0,156.18,122.58,0.0,97.96
52.24,0.0,73.98,100.56,0.0,93.83,82.71,56.16,0.0,135.64
53.3,0.0,97.94,57.17,0.0,104.68,92.99,143.46,0.0,186.19
62.86,0.0,26.24,96.64,0.0,94.3,95.46,128.36,0.0,69.91
34.93,0.0,-0.52,91.02,0.0,100.29,52.24,90.73,0.0,112.08
56.76,0.0,63.0,52.84,0.0,102.99,110.48,0.0,0.0,189.85
46.18,0.0,73.22,120.89,0.0,99.3,101.79,160.36,0.0,180.9
47.76,0.0,81.82,75.42,0.0,95.45,134.52,112.29,0.0,143.55
46.98,0.0,83.96,130.57,0.0,95.97,66.21,149.29,0.0,126.81
46.25,0.0,61.81,102.83,0.0,100.74,123.65,109.48,0.0,21.76
37.74,0.0,72.13,60.7,0.0,104.61,95.25,166.61,0.0,114.46
51.83,0.0,100.74,94.09,0.0,101.56,121.84,127.72,0.0,179.63
66.71,0.0,45.62,103.02,0.0,106.54,65.84,71.21,0.0,225.02
49.44,0.0,67.18,95.68,0.0,91.49,144.02,140.29,0.0,163.66
49.99,0.0,62.55,79.72,0.0,106.86,149.06,68.4,0.0,217.71
43.13,0.0,49.16,83.32,0.0,106.46,128.22,128.26,0.0,136.25
48.83,0.0,67.88,62.25,0.0,102.81,109.12,118.35,0.0,212.52
54.66,0.0,33.55,99.22,0.0,95.02,109.26,237.41,0.0,162.74
0.0,0.0,83.85,50.5,0.0,106.21,134.9,118.66,0.0,178.08
45.46,0.0,70.93,72.91,0.0,88.52,103.72,139.67,0.0,161.73
54.03,0.0,110.49,90.28,0.0,99.92,83.19,131.9,0.0,135.97
40.82,0.0,106.81,93.32,0.0,95.48,103.69,178.44,0.0,126.58
0.0,0.0,59.37,61.96,0.0,97.43,124.72,130.7,0.0,158.81
58.2,0.0,106.08,41.45,0.0,102.22,137.81,156.41,0.0,136.8
63.6,0.0,50.22,31.44,0.0,105.75,84.53,0.0,0.0,117.0
0.0,0.0,54.26,38.05,0.0,100.26,202.71,197.49,0.0,157.71
63.68,0.0,50.8,79.57,0.0,103.26,81.56,89.84,0.0,190.71
60.34,0.0,101.14,66.97,0.0,93.63,87.96,120.41,0.0,166.95
40.04,0.0,69.9,137.67,0.0,105.25,107.26,128.03,0.0,131.93
37.82,0.0,102.02,90.25,0.0,94.91,105.56,0.0,0.0,114.68
46.95,0.0,67.07,70.29,0.0,108.92,173.75,150.02,0.0,123.82
60.29,0.0,94.32,44.32,0.0,95.07,89.25,122.17,0.0,165.89
0.0,0.0,78.73,68.81,0.0,98.87,86.68,114.59,0.0,154.5
43.99,0.0,70.64,81.57,0.0,101.01,133.11,130.8,0.0,80.1
65.52,0.0,84.58,62.73,0.0,95.16,84.71,146.58,0.0,115.66
0.0,0.0,58.6,120.65,0.0,90.13,147.98,141.23,0.0,145.27
26.79,0.0,66.31,46.88,0.0,100.85,113.08,101.21,0.0,148.62
53.17,0.0,68.21,55.74,0.0,102.62,81.28,102.28,0.0,235.55
55.2,0.0,79.05,58.3,0.0,107.0,77.42,152.97,0.0,122.07
52.26,0.0,99.34,32.26,0.0,102.32,117.45,132.66,0.0,191.93
54.5,0.0,64.96,98.25,0.0,103.97,157.61,174.04,0.0,235.21
49.33,0.0,79.32,81.93,0.0,100.49,93.3,125.66,0.0,128.45
36.82,0.0,98.87,48.85,0.0,97.89,72.2,122.31,0.0,71.57
46.29,0.0,15.13,87.54,0.0,93.95,68.48,198.43,0.0,233.08
40.54,0.0,77.74,87.89,0.0,105.69,143.71,180.71,0.0,86.59
40.67,0.0,29.74,79.57,0.0,95.41,162.5,149.42,0.0,100.67
37.37,0.0,103.73,67.69,0.0,102.71,111.69,164.79,0.0,120.91
54.52,0.0,85.01,101.92,0.0,94.41,102.9,128.34,0.0,208.48
50.98,0.0,90.35,35.06,0.0,90.55,93.49,79.25,0.0,68.95
45.52,0.0,65.02,46.42,0.0,84.68,135.94,163.47,0.0,165.91
43.51,0.0,85.17,75.58,0.0,102.28,118.65,97.62,0.0,154.18
49.77,0.0,81.51,85.03,0.0,110.19,118.57,93.9,0.0,104.23
60.79,0.0,94.7,79.73,0.0,102.12,119.0,177.51,0.0,164.07
29.96,0.0,87.96,85.19,0.0,90.36,73.67,79.25,0.0,161.49
53.77,0.0,95.93,79.96,0.0,104.93,153.0,225.16,0.0,159.84
44.54,0.0,56.86,113.05,0.0,106.69,149.63,0.0,0.0,117.4
31.15,0.0,99.34,76.39,0.0,99.34,113.23,140.34,0.0,130.03
30.54,0.0,85.71,119.0,0.0,95.54,92.3,83.57,0.0,117.53
40.87,0.0,77.51,94.66,0.0,98.61,146.55,83.94,0.0,139.7
52.2,0.0,82.39,53.32,0.0,97.74,138.18,156.99,0.0,56.94
53.93,0.0,76.55,103.58,0.0,96.19,161.98,100.79,0.0,181.76
0.0,0.0,62.65,19.94,0.0,94.18,129.97,83.15,0.0,112.76
60.17,0.0,69.46,37.59,0.0,104.94,144.51,0.0,0.0,173.62
64.23,0.0,65.18,71.2,0.0,98.2,185.97,186.7,0.0,137.23
53.96,0.0,55.06,63.18,0.0,102.03,68.07,107.57,0.0,85.11
44.09,0.0,82.48,68.75,0.0,97.92,113.08,133.54,0.0,141.2
61.24,0.0,113.7,76.58,0.0,101.79,112.39,133.18,0.0,112.53
57.55,0.0,92.43,136.06,0.0,93.65,73.56,214.94,0.0,140.46
0.0,0.0,110.0,63.76,0.0,91.85,60.01,127.18,0.0,125.24
43.44,0.0,38.53,62.61,0.0,102.8,114.92,113.23,0.0,189.96
0.0,0.0,69.63,86.73,0.0,92.66,87.03,110.87,0.0,156.24
71.17,0.0,53.83,81.89,0.0,102.07,81.05,93.21,0.0,160.04
33.89,0.0,89.0,73.8,0.0,97.89,103.53,74.48,0.0,183.36
49.64,0.0,48.51,91.37,0.0,110.15,98.59,180.94,0.0,102.63
73.81,0.0,89.81,39.98,0.0,92.79,108.92,132.05,0.0,118.91
53.31,0.0,99.47,154.89,0.0,102.4,178.22,153.69,0.0,180.97
59.49,0.0,72.27,108.14,0.0,99.79,127.81,66.81,0.0,108.58
34.98,0.0,77.46,83.75,0.0,108.46,86.02,41.02,0.0,192.59
0.0,0.0,59.96,84.8,0.0,97.38,125.13,124.06,0.0,192.25
44.67,0.0,83.67,65.58,0.0,95.98,108.09,108.42,0.0,133.51
